,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213
2015-01-05,601880.XSHG,600401.XSHG,600022.XSHG,600400.XSHG,601388.XSHG,600231.XSHG,600370.XSHG,603993.XSHG,600567.XSHG,601216.XSHG,600010.XSHG,600226.XSHG,601258.XSHG,600966.XSHG,600166.XSHG,600782.XSHG,600777.XSHG,601558.XSHG,600467.XSHG,600346.XSHG,603077.XSHG,600282.XSHG,601899.XSHG,600157.XSHG,600569.XSHG,601005.XSHG,600355.XSHG,601636.XSHG,600221.XSHG,601288.XSHG,600577.XSHG,601058.XSHG,600239.XSHG,600393.XSHG,600219.XSHG,600477.XSHG,600005.XSHG,600035.XSHG,600033.XSHG,601518.XSHG,600653.XSHG,600103.XSHG,600868.XSHG,600408.XSHG,600165.XSHG,601988.XSHG,600321.XSHG,600020.XSHG,600220.XSHG,600439.XSHG,600337.XSHG,601003.XSHG,601011.XSHG,601996.XSHG,600808.XSHG,601010.XSHG,600743.XSHG,600586.XSHG,600575.XSHG,600609.XSHG,600162.XSHG,600691.XSHG,601933.XSHG,600307.XSHG,600353.XSHG,600512.XSHG,600981.XSHG,600170.XSHG,600293.XSHG,600688.XSHG,600719.XSHG,600172.XSHG,600496.XSHG,600795.XSHG,600186.XSHG,601188.XSHG,600693.XSHG,600863.XSHG,600869.XSHG,600236.XSHG,600531.XSHG,601018.XSHG,601398.XSHG,600438.XSHG,600313.XSHG,600527.XSHG,601789.XSHG,600726.XSHG,600308.XSHG,601818.XSHG,601599.XSHG,600145.XSHG,601333.XSHG,600159.XSHG,600075.XSHG,600722.XSHG,600744.XSHG,600017.XSHG,600601.XSHG,600839.XSHG,601608.XSHG,601199.XSHG,600069.XSHG,600063.XSHG,600317.XSHG,600269.XSHG,600322.XSHG,600507.XSHG,600116.XSHG,600350.XSHG,600530.XSHG,601000.XSHG,600105.XSHG,600050.XSHG,601588.XSHG,600973.XSHG,601890.XSHG,600246.XSHG,600255.XSHG,600728.XSHG,600533.XSHG,600481.XSHG,600856.XSHG,600130.XSHG,601618.XSHG,600360.XSHG,600704.XSHG,601866.XSHG,600210.XSHG,600823.XSHG,600725.XSHG,600565.XSHG,600300.XSHG,600734.XSHG,600816.XSHG,601339.XSHG,600190.XSHG,601616.XSHG,601016.XSHG,600117.XSHG,603766.XSHG,600029.XSHG,603002.XSHG,600853.XSHG,600106.XSHG,600175.XSHG,601700.XSHG,600798.XSHG,600115.XSHG,600163.XSHG,600252.XSHG,601107.XSHG,601992.XSHG,600667.XSHG,600076.XSHG,600963.XSHG,600297.XSHG,600712.XSHG,600039.XSHG,600261.XSHG,600730.XSHG,600397.XSHG,600207.XSHG,600368.XSHG,601678.XSHG,600247.XSHG,600581.XSHG,600336.XSHG,600233.XSHG,600215.XSHG,601106.XSHG,600604.XSHG,603333.XSHG,600176.XSHG,600854.XSHG,600319.XSHG,601908.XSHG,600824.XSHG,600665.XSHG,600736.XSHG,600673.XSHG,600635.XSHG,600275.XSHG,600008.XSHG,600727.XSHG,600460.XSHG,600365.XSHG,601929.XSHG,600497.XSHG,600310.XSHG,600589.XSHG,600121.XSHG,600572.XSHG,600975.XSHG,600077.XSHG,600546.XSHG,,,,,,,,,,,,,,,,,,
2015-01-06,601880.XSHG,600401.XSHG,600400.XSHG,600022.XSHG,601388.XSHG,600231.XSHG,600370.XSHG,601216.XSHG,600567.XSHG,600966.XSHG,600226.XSHG,601258.XSHG,601558.XSHG,600010.XSHG,600782.XSHG,600777.XSHG,600166.XSHG,600282.XSHG,600467.XSHG,603993.XSHG,600346.XSHG,603077.XSHG,600355.XSHG,600569.XSHG,600577.XSHG,601005.XSHG,601058.XSHG,601288.XSHG,600239.XSHG,601636.XSHG,601899.XSHG,600477.XSHG,600035.XSHG,600393.XSHG,600103.XSHG,600221.XSHG,600033.XSHG,600005.XSHG,600653.XSHG,600868.XSHG,601518.XSHG,600157.XSHG,600165.XSHG,600321.XSHG,600020.XSHG,601010.XSHG,601988.XSHG,600219.XSHG,600220.XSHG,600439.XSHG,600808.XSHG,601996.XSHG,600743.XSHG,600408.XSHG,601003.XSHG,600575.XSHG,600586.XSHG,600337.XSHG,600512.XSHG,600981.XSHG,600170.XSHG,600162.XSHG,600353.XSHG,600293.XSHG,600609.XSHG,600691.XSHG,600496.XSHG,601011.XSHG,600172.XSHG,601933.XSHG,600719.XSHG,600307.XSHG,600693.XSHG,600186.XSHG,600795.XSHG,600236.XSHG,601818.XSHG,601188.XSHG,600863.XSHG,601599.XSHG,600869.XSHG,600688.XSHG,601333.XSHG,601398.XSHG,600527.XSHG,601789.XSHG,600313.XSHG,600145.XSHG,600063.XSHG,600438.XSHG,600159.XSHG,601018.XSHG,600308.XSHG,600601.XSHG,600726.XSHG,601199.XSHG,600744.XSHG,600075.XSHG,601608.XSHG,600017.XSHG,600973.XSHG,600530.XSHG,600269.XSHG,600322.XSHG,600531.XSHG,600069.XSHG,600317.XSHG,601890.XSHG,601618.XSHG,600105.XSHG,601000.XSHG,600856.XSHG,601588.XSHG,600839.XSHG,600722.XSHG,600533.XSHG,600116.XSHG,600507.XSHG,600823.XSHG,600130.XSHG,600704.XSHG,600350.XSHG,600481.XSHG,600725.XSHG,600050.XSHG,600360.XSHG,600210.XSHG,600816.XSHG,600255.XSHG,600565.XSHG,601992.XSHG,600734.XSHG,601616.XSHG,600853.XSHG,600106.XSHG,600190.XSHG,600300.XSHG,600728.XSHG,603002.XSHG,601339.XSHG,601866.XSHG,600163.XSHG,601016.XSHG,600667.XSHG,600076.XSHG,600798.XSHG,601107.XSHG,600252.XSHG,600246.XSHG,600117.XSHG,601700.XSHG,600963.XSHG,600175.XSHG,600039.XSHG,600730.XSHG,600207.XSHG,600712.XSHG,603766.XSHG,600247.XSHG,600261.XSHG,600297.XSHG,600368.XSHG,600310.XSHG,600665.XSHG,600975.XSHG,600281.XSHG,601908.XSHG,600233.XSHG,600336.XSHG,600824.XSHG,600604.XSHG,600319.XSHG,601678.XSHG,601106.XSHG,600673.XSHG,600077.XSHG,600303.XSHG,600215.XSHG,603333.XSHG,600365.XSHG,600176.XSHG,600736.XSHG,600854.XSHG,600008.XSHG,600460.XSHG,600074.XSHG,600275.XSHG,601929.XSHG,600635.XSHG,600664.XSHG,600871.XSHG,600581.XSHG,600727.XSHG,600572.XSHG,600589.XSHG,600029.XSHG,,,,,,,,,,,,,,,,,,
2015-01-07,601880.XSHG,600401.XSHG,600022.XSHG,600400.XSHG,601388.XSHG,600231.XSHG,600370.XSHG,600567.XSHG,600966.XSHG,600226.XSHG,600010.XSHG,601258.XSHG,601558.XSHG,601216.XSHG,600777.XSHG,600782.XSHG,603993.XSHG,600166.XSHG,600467.XSHG,600346.XSHG,601005.XSHG,601058.XSHG,600569.XSHG,600239.XSHG,600577.XSHG,603077.XSHG,600282.XSHG,600355.XSHG,601636.XSHG,601288.XSHG,600477.XSHG,600157.XSHG,600035.XSHG,600221.XSHG,600103.XSHG,601899.XSHG,600005.XSHG,600393.XSHG,600868.XSHG,600033.XSHG,600653.XSHG,601518.XSHG,600165.XSHG,600219.XSHG,600408.XSHG,600808.XSHG,600321.XSHG,600743.XSHG,600020.XSHG,601003.XSHG,600220.XSHG,601988.XSHG,600439.XSHG,601010.XSHG,600575.XSHG,601996.XSHG,601011.XSHG,600496.XSHG,600981.XSHG,600170.XSHG,600586.XSHG,600512.XSHG,600307.XSHG,600609.XSHG,600162.XSHG,600691.XSHG,600353.XSHG,600693.XSHG,601933.XSHG,600186.XSHG,600337.XSHG,600293.XSHG,600719.XSHG,601818.XSHG,600795.XSHG,600688.XSHG,600172.XSHG,600236.XSHG,600863.XSHG,600159.XSHG,601398.XSHG,601188.XSHG,600063.XSHG,600527.XSHG,601789.XSHG,601599.XSHG,600726.XSHG,600145.XSHG,600322.XSHG,600438.XSHG,600869.XSHG,601018.XSHG,600601.XSHG,600313.XSHG,600308.XSHG,601333.XSHG,601588.XSHG,600530.XSHG,601608.XSHG,600531.XSHG,600017.XSHG,600744.XSHG,600533.XSHG,601000.XSHG,601199.XSHG,600823.XSHG,601618.XSHG,600069.XSHG,600269.XSHG,600105.XSHG,600722.XSHG,600075.XSHG,600973.XSHG,600116.XSHG,600317.XSHG,601890.XSHG,600816.XSHG,600704.XSHG,600050.XSHG,600839.XSHG,600507.XSHG,600565.XSHG,600725.XSHG,600130.XSHG,600255.XSHG,601992.XSHG,600481.XSHG,600853.XSHG,600856.XSHG,600210.XSHG,600734.XSHG,600350.XSHG,600190.XSHG,600360.XSHG,600106.XSHG,600728.XSHG,601016.XSHG,600175.XSHG,600300.XSHG,603002.XSHG,600667.XSHG,600076.XSHG,601339.XSHG,600117.XSHG,601616.XSHG,600163.XSHG,600246.XSHG,600039.XSHG,600207.XSHG,601107.XSHG,601866.XSHG,600665.XSHG,603766.XSHG,600252.XSHG,600712.XSHG,600798.XSHG,600730.XSHG,600247.XSHG,600176.XSHG,600310.XSHG,600368.XSHG,600963.XSHG,600261.XSHG,600736.XSHG,600077.XSHG,601700.XSHG,600824.XSHG,601908.XSHG,600871.XSHG,600319.XSHG,600604.XSHG,600975.XSHG,600215.XSHG,601106.XSHG,600365.XSHG,600336.XSHG,600397.XSHG,600281.XSHG,600303.XSHG,600581.XSHG,600297.XSHG,600115.XSHG,601678.XSHG,600460.XSHG,600029.XSHG,600664.XSHG,600275.XSHG,600854.XSHG,600673.XSHG,600074.XSHG,600233.XSHG,600589.XSHG,600727.XSHG,601929.XSHG,600635.XSHG,600423.XSHG,,,,,,,,,,,,,,,,,,
2015-01-08,601880.XSHG,600401.XSHG,600022.XSHG,600400.XSHG,601388.XSHG,600231.XSHG,600370.XSHG,600966.XSHG,600567.XSHG,600226.XSHG,601258.XSHG,600010.XSHG,601558.XSHG,600777.XSHG,600782.XSHG,600166.XSHG,600467.XSHG,603993.XSHG,601005.XSHG,603077.XSHG,600346.XSHG,600569.XSHG,601216.XSHG,600355.XSHG,600239.XSHG,600577.XSHG,601058.XSHG,601636.XSHG,600221.XSHG,601288.XSHG,600282.XSHG,600157.XSHG,600035.XSHG,600477.XSHG,600103.XSHG,600005.XSHG,600165.XSHG,600033.XSHG,601899.XSHG,601518.XSHG,600868.XSHG,600393.XSHG,600321.XSHG,600653.XSHG,600408.XSHG,600808.XSHG,601010.XSHG,600020.XSHG,600220.XSHG,600219.XSHG,600743.XSHG,601003.XSHG,601996.XSHG,600439.XSHG,600575.XSHG,600586.XSHG,601988.XSHG,600981.XSHG,601011.XSHG,600609.XSHG,600337.XSHG,600307.XSHG,600170.XSHG,600512.XSHG,600353.XSHG,600162.XSHG,601933.XSHG,600719.XSHG,600693.XSHG,600795.XSHG,600293.XSHG,600186.XSHG,601818.XSHG,600172.XSHG,600688.XSHG,600236.XSHG,600863.XSHG,601188.XSHG,600159.XSHG,601789.XSHG,601398.XSHG,600527.XSHG,601018.XSHG,600601.XSHG,600063.XSHG,601599.XSHG,600322.XSHG,600973.XSHG,600017.XSHG,600726.XSHG,601199.XSHG,600869.XSHG,600145.XSHG,601588.XSHG,600496.XSHG,600531.XSHG,600116.XSHG,600308.XSHG,600313.XSHG,601618.XSHG,600533.XSHG,600691.XSHG,600530.XSHG,600075.XSHG,601333.XSHG,600438.XSHG,600105.XSHG,601608.XSHG,600823.XSHG,601890.XSHG,600744.XSHG,600069.XSHG,600317.XSHG,600839.XSHG,600704.XSHG,600269.XSHG,600565.XSHG,601992.XSHG,600130.XSHG,601000.XSHG,600725.XSHG,600210.XSHG,600816.XSHG,600350.XSHG,600507.XSHG,600722.XSHG,600481.XSHG,600106.XSHG,600856.XSHG,600255.XSHG,600734.XSHG,600853.XSHG,600360.XSHG,600190.XSHG,600300.XSHG,601016.XSHG,603002.XSHG,601339.XSHG,600728.XSHG,601866.XSHG,600050.XSHG,600667.XSHG,600076.XSHG,600175.XSHG,601107.XSHG,600246.XSHG,600039.XSHG,600252.XSHG,600163.XSHG,600207.XSHG,600798.XSHG,600712.XSHG,601616.XSHG,600117.XSHG,601908.XSHG,603766.XSHG,600176.XSHG,600261.XSHG,600665.XSHG,600368.XSHG,600730.XSHG,600736.XSHG,600077.XSHG,600115.XSHG,600029.XSHG,601700.XSHG,600310.XSHG,600975.XSHG,600365.XSHG,601678.XSHG,600397.XSHG,600673.XSHG,600871.XSHG,600303.XSHG,600227.XSHG,600336.XSHG,600824.XSHG,600215.XSHG,600664.XSHG,600233.XSHG,600581.XSHG,601929.XSHG,600854.XSHG,600074.XSHG,600275.XSHG,600578.XSHG,600604.XSHG,600281.XSHG,600460.XSHG,601113.XSHG,600319.XSHG,600727.XSHG,600589.XSHG,600963.XSHG,600423.XSHG,600635.XSHG,,,,,,,,,,,,,,,,,,
2015-01-09,601880.XSHG,600022.XSHG,600401.XSHG,601388.XSHG,600400.XSHG,600231.XSHG,600370.XSHG,600782.XSHG,600567.XSHG,600226.XSHG,600966.XSHG,600010.XSHG,601258.XSHG,600166.XSHG,600777.XSHG,603993.XSHG,600467.XSHG,600569.XSHG,603077.XSHG,601005.XSHG,600239.XSHG,601558.XSHG,601288.XSHG,600221.XSHG,601636.XSHG,600346.XSHG,600282.XSHG,600577.XSHG,600005.XSHG,601058.XSHG,600355.XSHG,600033.XSHG,600035.XSHG,600157.XSHG,601899.XSHG,600477.XSHG,601518.XSHG,600103.XSHG,600321.XSHG,600393.XSHG,600808.XSHG,600868.XSHG,600653.XSHG,600165.XSHG,600020.XSHG,601216.XSHG,600408.XSHG,601003.XSHG,601988.XSHG,601010.XSHG,600220.XSHG,600743.XSHG,600219.XSHG,600439.XSHG,600170.XSHG,600586.XSHG,601996.XSHG,600795.XSHG,600575.XSHG,600307.XSHG,600512.XSHG,601818.XSHG,601011.XSHG,600981.XSHG,600162.XSHG,600353.XSHG,600609.XSHG,601933.XSHG,600693.XSHG,600337.XSHG,600863.XSHG,600688.XSHG,600293.XSHG,600172.XSHG,601398.XSHG,600719.XSHG,601188.XSHG,600159.XSHG,600236.XSHG,601789.XSHG,601018.XSHG,601618.XSHG,601588.XSHG,600063.XSHG,600726.XSHG,600322.XSHG,601608.XSHG,601333.XSHG,601599.XSHG,600533.XSHG,600601.XSHG,600691.XSHG,600823.XSHG,600973.XSHG,600531.XSHG,600869.XSHG,601199.XSHG,600308.XSHG,600017.XSHG,600186.XSHG,600116.XSHG,600527.XSHG,600145.XSHG,600269.XSHG,600496.XSHG,600530.XSHG,600744.XSHG,600313.XSHG,600839.XSHG,600350.XSHG,600105.XSHG,601992.XSHG,600565.XSHG,601890.XSHG,600069.XSHG,600050.XSHG,600075.XSHG,600507.XSHG,600438.XSHG,600106.XSHG,601866.XSHG,600704.XSHG,600853.XSHG,600816.XSHG,600725.XSHG,600210.XSHG,600481.XSHG,600255.XSHG,600722.XSHG,601339.XSHG,601107.XSHG,600317.XSHG,600130.XSHG,600360.XSHG,601000.XSHG,600728.XSHG,600734.XSHG,600039.XSHG,600856.XSHG,600117.XSHG,603002.XSHG,600176.XSHG,600667.XSHG,600076.XSHG,600175.XSHG,600190.XSHG,600798.XSHG,600252.XSHG,600029.XSHG,600246.XSHG,600300.XSHG,601908.XSHG,600665.XSHG,601616.XSHG,600207.XSHG,600115.XSHG,600163.XSHG,600736.XSHG,600730.XSHG,603766.XSHG,600581.XSHG,600077.XSHG,600712.XSHG,600261.XSHG,600397.XSHG,600824.XSHG,600368.XSHG,601678.XSHG,600303.XSHG,600673.XSHG,600578.XSHG,600336.XSHG,600635.XSHG,600227.XSHG,601700.XSHG,600365.XSHG,600871.XSHG,600975.XSHG,600215.XSHG,600310.XSHG,601113.XSHG,601939.XSHG,600854.XSHG,600664.XSHG,600460.XSHG,601106.XSHG,601929.XSHG,600319.XSHG,600233.XSHG,600604.XSHG,601016.XSHG,600281.XSHG,600589.XSHG,600247.XSHG,600275.XSHG,600727.XSHG,,,,,,,,,,,,,,,,,,
2015-01-12,600022.XSHG,600401.XSHG,601388.XSHG,601880.XSHG,600400.XSHG,600231.XSHG,600370.XSHG,600782.XSHG,600567.XSHG,600010.XSHG,600226.XSHG,600966.XSHG,601258.XSHG,600166.XSHG,600777.XSHG,601558.XSHG,603993.XSHG,601216.XSHG,600569.XSHG,603077.XSHG,600467.XSHG,601005.XSHG,600239.XSHG,600282.XSHG,601288.XSHG,601636.XSHG,600346.XSHG,600577.XSHG,600005.XSHG,600221.XSHG,600355.XSHG,600157.XSHG,601058.XSHG,600477.XSHG,600393.XSHG,601899.XSHG,601518.XSHG,600035.XSHG,600033.XSHG,600808.XSHG,600868.XSHG,600103.XSHG,600321.XSHG,600653.XSHG,600165.XSHG,600020.XSHG,600408.XSHG,601003.XSHG,600743.XSHG,600219.XSHG,600220.XSHG,600170.XSHG,600439.XSHG,601010.XSHG,601988.XSHG,600795.XSHG,600307.XSHG,601996.XSHG,600586.XSHG,600512.XSHG,600609.XSHG,601933.XSHG,600575.XSHG,600162.XSHG,600353.XSHG,600981.XSHG,600863.XSHG,600693.XSHG,600337.XSHG,601818.XSHG,601011.XSHG,600688.XSHG,601188.XSHG,600159.XSHG,600293.XSHG,600719.XSHG,600172.XSHG,601588.XSHG,601398.XSHG,601789.XSHG,601333.XSHG,600236.XSHG,601018.XSHG,600322.XSHG,600691.XSHG,600063.XSHG,601618.XSHG,600726.XSHG,601608.XSHG,600308.XSHG,601599.XSHG,600869.XSHG,600533.XSHG,600531.XSHG,600313.XSHG,600527.XSHG,600496.XSHG,600269.XSHG,600973.XSHG,600823.XSHG,601199.XSHG,600116.XSHG,600017.XSHG,600145.XSHG,600839.XSHG,600601.XSHG,600530.XSHG,600069.XSHG,600744.XSHG,600565.XSHG,600350.XSHG,600105.XSHG,600438.XSHG,600050.XSHG,600186.XSHG,600075.XSHG,601866.XSHG,600507.XSHG,600106.XSHG,601890.XSHG,600210.XSHG,600853.XSHG,601992.XSHG,601339.XSHG,600704.XSHG,600816.XSHG,600722.XSHG,600255.XSHG,600481.XSHG,600725.XSHG,600317.XSHG,600117.XSHG,600734.XSHG,600360.XSHG,600130.XSHG,603002.XSHG,601107.XSHG,600665.XSHG,600039.XSHG,600798.XSHG,600175.XSHG,600856.XSHG,601616.XSHG,600176.XSHG,600728.XSHG,600163.XSHG,600667.XSHG,600076.XSHG,603766.XSHG,601000.XSHG,600712.XSHG,600246.XSHG,600252.XSHG,600300.XSHG,601016.XSHG,600190.XSHG,601908.XSHG,600736.XSHG,600207.XSHG,600077.XSHG,600303.XSHG,600029.XSHG,600730.XSHG,600581.XSHG,600635.XSHG,601678.XSHG,600397.XSHG,600336.XSHG,600673.XSHG,600824.XSHG,600368.XSHG,600261.XSHG,600115.XSHG,601106.XSHG,600227.XSHG,600578.XSHG,600310.XSHG,600215.XSHG,600871.XSHG,600854.XSHG,601939.XSHG,600365.XSHG,601700.XSHG,601113.XSHG,600727.XSHG,600460.XSHG,600281.XSHG,600319.XSHG,600641.XSHG,600963.XSHG,600664.XSHG,600604.XSHG,600233.XSHG,600589.XSHG,600975.XSHG,600698.XSHG,,,,,,,,,,,,,,,,,,
2015-01-13,600022.XSHG,601388.XSHG,601880.XSHG,600401.XSHG,600400.XSHG,600231.XSHG,600370.XSHG,600782.XSHG,600567.XSHG,600226.XSHG,601258.XSHG,600966.XSHG,600010.XSHG,601216.XSHG,600166.XSHG,600282.XSHG,600569.XSHG,600777.XSHG,603993.XSHG,603077.XSHG,601558.XSHG,600467.XSHG,601005.XSHG,601636.XSHG,600239.XSHG,601288.XSHG,600005.XSHG,600577.XSHG,600157.XSHG,601058.XSHG,600033.XSHG,601518.XSHG,600221.XSHG,600393.XSHG,600346.XSHG,600477.XSHG,600355.XSHG,600868.XSHG,600321.XSHG,600808.XSHG,600653.XSHG,600035.XSHG,601003.XSHG,600020.XSHG,601899.XSHG,600103.XSHG,600408.XSHG,600219.XSHG,600743.XSHG,600439.XSHG,600170.XSHG,600795.XSHG,600165.XSHG,600220.XSHG,600512.XSHG,600863.XSHG,600307.XSHG,600586.XSHG,600609.XSHG,601010.XSHG,601988.XSHG,601996.XSHG,601188.XSHG,600353.XSHG,600693.XSHG,600688.XSHG,601933.XSHG,600575.XSHG,601011.XSHG,600162.XSHG,601818.XSHG,600719.XSHG,600159.XSHG,600981.XSHG,600337.XSHG,600172.XSHG,601608.XSHG,600293.XSHG,601789.XSHG,601333.XSHG,601618.XSHG,601588.XSHG,600726.XSHG,600063.XSHG,600308.XSHG,601018.XSHG,600322.XSHG,601398.XSHG,600691.XSHG,601599.XSHG,600533.XSHG,600236.XSHG,600269.XSHG,600527.XSHG,600531.XSHG,600145.XSHG,600116.XSHG,600973.XSHG,600869.XSHG,600313.XSHG,600017.XSHG,601992.XSHG,600823.XSHG,600438.XSHG,600069.XSHG,600816.XSHG,600507.XSHG,600350.XSHG,600744.XSHG,600853.XSHG,600075.XSHG,600050.XSHG,600530.XSHG,601199.XSHG,600496.XSHG,600601.XSHG,600210.XSHG,601890.XSHG,600106.XSHG,601107.XSHG,600839.XSHG,601866.XSHG,600565.XSHG,600317.XSHG,600105.XSHG,600722.XSHG,600481.XSHG,600255.XSHG,600360.XSHG,600117.XSHG,601339.XSHG,600704.XSHG,600175.XSHG,603002.XSHG,600734.XSHG,600725.XSHG,600186.XSHG,600798.XSHG,600665.XSHG,601616.XSHG,600039.XSHG,600856.XSHG,601016.XSHG,600300.XSHG,600130.XSHG,603766.XSHG,600163.XSHG,600190.XSHG,600581.XSHG,600673.XSHG,600712.XSHG,600730.XSHG,601678.XSHG,600176.XSHG,600667.XSHG,600076.XSHG,600303.XSHG,600310.XSHG,600728.XSHG,600227.XSHG,600246.XSHG,601106.XSHG,600397.XSHG,600368.XSHG,600871.XSHG,600252.XSHG,600824.XSHG,600578.XSHG,600207.XSHG,600635.XSHG,600736.XSHG,600077.XSHG,600641.XSHG,601908.XSHG,600215.XSHG,600336.XSHG,600854.XSHG,601000.XSHG,600604.XSHG,600233.XSHG,600281.XSHG,600727.XSHG,600319.XSHG,600008.XSHG,600546.XSHG,600963.XSHG,600589.XSHG,600027.XSHG,600724.XSHG,601939.XSHG,600595.XSHG,600558.XSHG,600698.XSHG,600497.XSHG,601113.XSHG,601600.XSHG,,,,,,,,,,,,,,,,,,
2015-01-14,600022.XSHG,601880.XSHG,601388.XSHG,600401.XSHG,600400.XSHG,600231.XSHG,600370.XSHG,600782.XSHG,600567.XSHG,600226.XSHG,600010.XSHG,601258.XSHG,600966.XSHG,601216.XSHG,603993.XSHG,600166.XSHG,600569.XSHG,600777.XSHG,600467.XSHG,601005.XSHG,603077.XSHG,601636.XSHG,601558.XSHG,600239.XSHG,601288.XSHG,600005.XSHG,600221.XSHG,600282.XSHG,600577.XSHG,600157.XSHG,600033.XSHG,600346.XSHG,601518.XSHG,600477.XSHG,600393.XSHG,600355.XSHG,600808.XSHG,600321.XSHG,600868.XSHG,601899.XSHG,600035.XSHG,601058.XSHG,600653.XSHG,600020.XSHG,600103.XSHG,601003.XSHG,600219.XSHG,600408.XSHG,600743.XSHG,600439.XSHG,600170.XSHG,600220.XSHG,600863.XSHG,600512.XSHG,600165.XSHG,600795.XSHG,600307.XSHG,600586.XSHG,600609.XSHG,601996.XSHG,601988.XSHG,601010.XSHG,600693.XSHG,601188.XSHG,600575.XSHG,601933.XSHG,600353.XSHG,600688.XSHG,600162.XSHG,601011.XSHG,600337.XSHG,600981.XSHG,600719.XSHG,600159.XSHG,601818.XSHG,600293.XSHG,600172.XSHG,601608.XSHG,600063.XSHG,600726.XSHG,601588.XSHG,600308.XSHG,601789.XSHG,601333.XSHG,601018.XSHG,601618.XSHG,600322.XSHG,601398.XSHG,601599.XSHG,600236.XSHG,600533.XSHG,600531.XSHG,600691.XSHG,600269.XSHG,600116.XSHG,600527.XSHG,601992.XSHG,600869.XSHG,600973.XSHG,600496.XSHG,600145.XSHG,600017.XSHG,600823.XSHG,600744.XSHG,600816.XSHG,601199.XSHG,600069.XSHG,600350.XSHG,600075.XSHG,600313.XSHG,600839.XSHG,601866.XSHG,600050.XSHG,600530.XSHG,600853.XSHG,600210.XSHG,600438.XSHG,600507.XSHG,601107.XSHG,600317.XSHG,601890.XSHG,600565.XSHG,600105.XSHG,600722.XSHG,600117.XSHG,600255.XSHG,600106.XSHG,600601.XSHG,600481.XSHG,600360.XSHG,600704.XSHG,600186.XSHG,601339.XSHG,600798.XSHG,600725.XSHG,603002.XSHG,600175.XSHG,600734.XSHG,601016.XSHG,600039.XSHG,601616.XSHG,600665.XSHG,600300.XSHG,601000.XSHG,600581.XSHG,600190.XSHG,600130.XSHG,600163.XSHG,600712.XSHG,600077.XSHG,600667.XSHG,600076.XSHG,600176.XSHG,601678.XSHG,600310.XSHG,600871.XSHG,600246.XSHG,603766.XSHG,600227.XSHG,600730.XSHG,600303.XSHG,600368.XSHG,600207.XSHG,600728.XSHG,600578.XSHG,600397.XSHG,600673.XSHG,600824.XSHG,600252.XSHG,600635.XSHG,600641.XSHG,601106.XSHG,600963.XSHG,600736.XSHG,600029.XSHG,600215.XSHG,600115.XSHG,600319.XSHG,600008.XSHG,600546.XSHG,600727.XSHG,601939.XSHG,600698.XSHG,600275.XSHG,600497.XSHG,600595.XSHG,600604.XSHG,601113.XSHG,600336.XSHG,600856.XSHG,600233.XSHG,600854.XSHG,600281.XSHG,600642.XSHG,600365.XSHG,600589.XSHG,,,,,,,,,,,,,,,,,,
